"filter_id","fundamental_id","item_id","item_label","mean","agree_pct","neutral_pct","disagree_pct","vs_industry","vs_prior"
"department=operations_delivery|status=all|location=all","Respect, care, and trust","item_5","It is important to act ethically at this organization.",4.47826086956522,96,0,4,-3,2
"department=operations_delivery|status=all|location=all","Respect, care, and trust","item_6","People at this organization trust one another.",3.52173913043478,61,22,17,-24,6
"department=operations_delivery|status=all|location=all","Respect, care, and trust","item_7","I feel a sense of belonging at our organization.",4,78,13,9,-13,7
"department=operations_delivery|status=all|location=all","Respect, care, and trust","item_8","People<U+2019>s differences are respected and appreciated at our organization.",3.91304347826087,65,26,9,-19,-12
"department=operations_delivery|status=all|location=all","Performance development","item_1","I am content with the quality of feedback I receive.",3.73913043478261,66,17,17,-17,-16
"department=operations_delivery|status=all|location=all","Performance development","item_2","I receive feedback on a regular basis.",3.43478260869565,56,9,35,-20,-18
"department=operations_delivery|status=all|location=all","Performance development","item_3","Performance is tracked and assessed fairly at this organization.",3.39130434782609,48,30,22,-20,-11
"department=operations_delivery|status=all|location=all","Performance development","item_4","Successes and/or achievements are celebrated at this organization.",3.95652173913043,74,13,13,-3,-2
"department=operations_delivery|status=all|location=all","Performance development","item_5","I understand my total compensation package.",4.1304347826087,82,9,9,-6,-9
"department=operations_delivery|status=all|location=all","Performance development","item_6","I believe my compensation is linked to my performance.",3.65217391304348,65,22,13,-13,-5
"department=operations_delivery|status=all|location=all","Performance development","item_7","At this organization, employees are given professional development opportunities.",3.95652173913043,70,17,13,-12,-6
"department=operations_delivery|status=all|location=all","Safety","item_1","We have a strong safety culture at the organization.",4.43478260869565,87,4,9,-12,21
"department=operations_delivery|status=all|location=all","Safety","item_2","We always report safety incidents when we become aware of them.",4.73913043478261,100,0,0,13,22
"department=operations_delivery|status=all|location=all","Safety","item_3","I have the opportunity to voice my concerns regarding safety.",4.68181818181818,100,0,0,9,8
"department=operations_delivery|status=all|location=all","Safety","item_4","We have the right safety systems and programs to create a safe and healthy work environment.",4.08695652173913,83,4,13,-21,9
"department=operations_delivery|status=all|location=all","Safety","item_5","I feel empowered and engaged to improve safety at the organization.",4.21739130434783,82,9,9,-11,2
"department=operations_delivery|status=all|location=all","Safety","item_6","I am clear on safety expectations within my role.",4.52173913043478,87,13,0,3,5
"department=operations_delivery|status=all|location=all","Safety","item_7","I have adequate safety-related training for my position.",4.52173913043478,91,9,0,0,7
"department=all|status=full_time|location=all","Purpose","item_1","Our organization creates value in the community in which we operate.",4.53343023255814,93,6,1,0,0
"department=all|status=full_time|location=all","Purpose","item_2","Our organization builds and maintains quality relationships with all stakeholders.",4.45112781954887,90,9,1,0,0
"department=all|status=full_time|location=all","Purpose","item_3","Our organization's strategic objectives make me feel that my work is meaningful.",4.29377713458755,87,11,2,0,0
"department=all|status=full_time|location=all","Purpose","item_4","I am proud to work for this organization.",4.56791907514451,93,6,1,0,0
"department=all|status=full_time|location=all","Purpose","item_5","It is clear to me how my work connects to our broader organizational purpose.",4.37300435413643,89,9,2,0,0
"department=all|status=full_time|location=all","Purpose","item_6","Our organization<U+2019>s purpose statement motivates me.",4.1064139941691,77,19,4,0,0
"department=all|status=full_time|location=all","Purpose","item_7","People at this organization like one another.",4.17099236641221,82,16,2,0,0
"department=all|status=full_time|location=all","Purpose","item_8","I believe my workplace is safe.",4.58499234303216,95,5,0,0,0
"department=all|status=full_time|location=all","Strategy","item_1","I know and understand our organization's strategy.",4.25898203592814,86,12,2,0,0
"department=all|status=full_time|location=all","Strategy","item_2","It is clear to me how my work integrates into our overall strategy.",4.24925373134328,87,11,2,0,0
"department=all|status=full_time|location=all","Strategy","item_3","People here have clarity on which decisions fall within their responsibility.",3.91071428571429,73,18,9,0,0
"department=all|status=full_time|location=all","Strategy","item_4","People feel trusted and empowered to make decisions that are within their authority.",4.01490312965723,77,16,7,0,0
"department=all|status=full_time|location=all","Strategy","item_5","Our organization's progress toward strategic objectives is tracked and communicated widely.",4.1390134529148,83,13,4,0,0
"department=all|status=full_time|location=all","Strategy","item_6","People are held accountable to their role in achieving organizational goals.",3.88102409638554,72,18,10,0,0
"department=all|status=full_time|location=all","Strategy","item_7","My leader is effective at setting expectations and holding the team accountable.",4.19969742813918,81,15,4,0,0
"department=all|status=full_time|location=all","Strategy","item_8","The executive team clarifies priorities and regularly reinforces what is important.",4.1866464339909,84,14,2,0,0
"department=all|status=full_time|location=all","Leadership","item_1","Leaders are nimble in responding to changes in our market and environment.",4.20547945205479,86,11,3,0,0
"department=all|status=full_time|location=all","Leadership","item_2","My leader acknowledges my individual needs and encourages my individual development.",4.30060422960725,86,10,4,0,0
"department=all|status=full_time|location=all","Leadership","item_3","My leader articulates a compelling vision for the future of our group/unit.",4.17325227963526,82,13,5,0,0
"department=all|status=full_time|location=all","Leadership","item_4","My leader instills pride and confidence in our group/unit.",4.31515151515151,87,8,5,0,0
"department=all|status=full_time|location=all","Leadership","item_5","I am confident in our organization's executive team.",4.3161094224924,87,12,1,0,0
"department=all|status=full_time|location=all","Leadership","item_6","Our executive team treats all employees with respect.",4.46798780487805,90,9,1,0,0
"department=all|status=full_time|location=all","Leadership","item_7","Leaders are always looking for new ways to improve organizational practices and processes.",4.08628659476117,80,16,4,0,0
"department=all|status=full_time|location=all","Leadership","item_8","My leader communicates and shows their commitment to creating a safe and healthy work environment.",4.51987281399046,93,6,1,0,0
"department=all|status=full_time|location=all","Communication","item_1","Information is readily shared amongst employees in this organization.",3.95373134328358,74,19,7,0,0
"department=all|status=full_time|location=all","Communication","item_2","I am content with the way information is communicated between my group/unit and other areas of the organization.",3.91441441441441,72,21,7,0,0
"department=all|status=full_time|location=all","Communication","item_3","The executive team is communicative about issues of importance.",4.15946348733234,81,17,2,0,0
"department=all|status=full_time|location=all","Communication","item_4","I am content with the way my leader communicates information to me.",4.23958333333333,84,11,5,0,0
"department=all|status=full_time|location=all","Communication","item_5","I can speak openly with my leader.",4.38187221396731,87,9,4,0,0
"department=all|status=full_time|location=all","Communication","item_6","I can speak openly with colleagues.",4.35066864784547,86,11,3,0,0
"department=all|status=full_time|location=all","Learning & innovation","item_1","At this organization, time is made for reflection and exploration of new ideas.",3.90277777777778,72,21,7,0,0
"department=all|status=full_time|location=all","Learning & innovation","item_2","We treat mistakes as an opportunity for growth.",4.08868501529052,81,15,4,0,0
"department=all|status=full_time|location=all","Learning & innovation","item_3","People here feel that they can share new or different perspectives.",4.08980213089802,80,17,3,0,0
"department=all|status=full_time|location=all","Learning & innovation","item_4","We stay on top of new and important trends and technology.",4.06521739130435,78,17,5,0,0
"department=all|status=full_time|location=all","Respect, care, and trust","item_1","Even when there is a disagreement, people still show respect for one another.",4.19724770642202,83,15,2,0,0
"department=all|status=full_time|location=all","Respect, care, and trust","item_2","There is a high level of respect within our culture.",4.31562974203338,86,11,3,0,0
"department=all|status=full_time|location=all","Respect, care, and trust","item_3","People at this organization value the relationships they have with one another.",4.23744292237443,86,13,1,0,0
"department=all|status=full_time|location=all","Respect, care, and trust","item_4","People at this organization embrace collaboration when appropriate.",4.23170731707317,87,12,1,0,0
"department=all|status=full_time|location=all","Respect, care, and trust","item_5","It is important to act ethically at this organization.",4.52727272727273,94,6,0,0,0
"department=all|status=full_time|location=all","Respect, care, and trust","item_6","People at this organization trust one another.",4.06717557251908,80,15,5,0,0
"department=all|status=full_time|location=all","Respect, care, and trust","item_7","I feel a sense of belonging at our organization.",4.27286585365854,84,12,4,0,0
"department=all|status=full_time|location=all","Respect, care, and trust","item_8","People<U+2019>s differences are respected and appreciated at our organization.",4.28134556574924,86,12,2,0,0
"department=all|status=full_time|location=all","Performance development","item_1","I am content with the quality of feedback I receive.",4.1219512195122,81,15,4,0,0
"department=all|status=full_time|location=all","Performance development","item_2","I receive feedback on a regular basis.",3.93119266055046,71,22,7,0,0
"department=all|status=full_time|location=all","Performance development","item_3","Performance is tracked and assessed fairly at this organization.",3.90077519379845,71,20,9,0,0
"department=all|status=full_time|location=all","Performance development","item_4","Successes and/or achievements are celebrated at this organization.",4.03358778625954,76,18,6,0,0
"department=all|status=full_time|location=all","Performance development","item_5","I understand my total compensation package.",4.26429675425039,86,10,4,0,0
"department=all|status=full_time|location=all","Performance development","item_6","I believe my compensation is linked to my performance.",3.98914728682171,76,15,9,0,0
"department=all|status=full_time|location=all","Performance development","item_7","At this organization, employees are given professional development opportunities.",4.22445820433437,82,15,3,0,0
"department=all|status=full_time|location=all","Safety","item_1","We have a strong safety culture at the organization.",4.61715160796325,95,5,0,0,0
"department=all|status=full_time|location=all","Safety","item_2","We always report safety incidents when we become aware of them.",4.52013422818792,92,7,1,0,0
"department=all|status=full_time|location=all","Safety","item_3","I have the opportunity to voice my concerns regarding safety.",4.54634146341463,94,6,0,0,0
"department=all|status=full_time|location=all","Safety","item_4","We have the right safety systems and programs to create a safe and healthy work environment.",4.47741935483871,93,6,1,0,0
"department=all|status=full_time|location=all","Safety","item_5","I feel empowered and engaged to improve safety at the organization.",4.41845140032949,89,9,2,0,0
"department=all|status=full_time|location=all","Safety","item_6","I am clear on safety expectations within my role.",4.47087378640777,92,8,0,0,0
"department=all|status=full_time|location=all","Safety","item_7","I have adequate safety-related training for my position.",4.51544715447154,94,6,0,0,0
"department=business_development|status=full_time|location=all","Purpose","item_1","Our organization creates value in the community in which we operate.",4.81481481481481,96,4,0,16,15
"department=business_development|status=full_time|location=all","Purpose","item_2","Our organization builds and maintains quality relationships with all stakeholders.",4.59259259259259,96,4,0,8,2
"department=business_development|status=full_time|location=all","Purpose","item_3","Our organization's strategic objectives make me feel that my work is meaningful.",4.66666666666667,93,7,0,19,11
"department=business_development|status=full_time|location=all","Purpose","item_4","I am proud to work for this organization.",4.74074074074074,96,4,0,11,7
"department=business_development|status=full_time|location=all","Purpose","item_5","It is clear to me how my work connects to our broader organizational purpose.",4.37037037037037,89,7,4,0,-8
"department=business_development|status=full_time|location=all","Purpose","item_6","Our organization<U+2019>s purpose statement motivates me.",4.48148148148148,89,11,0,17,7
"department=business_development|status=full_time|location=all","Purpose","item_7","People at this organization like one another.",4.33333333333333,92,4,4,8,10
"department=business_development|status=full_time|location=all","Purpose","item_8","I believe my workplace is safe.",4.59259259259259,96,4,0,1,-9
"department=business_development|status=full_time|location=all","Strategy","item_1","I know and understand our organization's strategy.",4.44444444444444,96,4,0,10,-3
"department=business_development|status=full_time|location=all","Strategy","item_2","It is clear to me how my work integrates into our overall strategy.",4.55555555555556,93,7,0,16,6
"department=business_development|status=full_time|location=all","Strategy","item_3","People here have clarity on which decisions fall within their responsibility.",3.92592592592593,71,22,7,1,13
"department=business_development|status=full_time|location=all","Strategy","item_4","People feel trusted and empowered to make decisions that are within their authority.",3.81481481481481,70,19,11,-9,5
"department=business_development|status=full_time|location=all","Strategy","item_5","Our organization's progress toward strategic objectives is tracked and communicated widely.",4.18518518518519,81,15,4,2,4
"department=business_development|status=full_time|location=all","Strategy","item_6","People are held accountable to their role in achieving organizational goals.",3.88888888888889,70,19,11,0,10
"department=business_development|status=full_time|location=all","Strategy","item_7","My leader is effective at setting expectations and holding the team accountable.",4.55555555555556,89,11,0,16,12
"department=business_development|status=full_time|location=all","Strategy","item_8","The executive team clarifies priorities and regularly reinforces what is important.",4.33333333333333,93,7,0,8,4
"department=business_development|status=full_time|location=all","Leadership","item_1","Leaders are nimble in responding to changes in our market and environment.",4.33333333333333,93,7,0,7,6
"department=business_development|status=full_time|location=all","Leadership","item_2","My leader acknowledges my individual needs and encourages my individual development.",4.51851851851852,89,11,0,10,17
"department=business_development|status=full_time|location=all","Leadership","item_3","My leader articulates a compelling vision for the future of our group/unit.",4.48148148148148,92,4,4,13,16
"department=business_development|status=full_time|location=all","Leadership","item_4","My leader instills pride and confidence in our group/unit.",4.59259259259259,92,4,4,13,14
"department=business_development|status=full_time|location=all","Leadership","item_5","I am confident in our organization's executive team.",4.03703703703704,70,26,4,-15,-23
"department=business_development|status=full_time|location=all","Leadership","item_6","Our executive team treats all employees with respect.",4.55555555555556,96,4,0,5,0
"department=business_development|status=full_time|location=all","Leadership","item_7","Leaders are always looking for new ways to improve organizational practices and processes.",4.55555555555556,96,4,0,22,9
"department=business_development|status=full_time|location=all","Leadership","item_8","My leader communicates and shows their commitment to creating a safe and healthy work environment.",4.68,96,4,0,9,3
"department=business_development|status=full_time|location=all","Communication","item_1","Information is readily shared amongst employees in this organization.",4.14814814814815,81,19,0,9,-1
"department=business_development|status=full_time|location=all","Communication","item_2","I am content with the way information is communicated between my group/unit and other areas of the organization.",4.30769230769231,88,12,0,17,17
"department=business_development|status=full_time|location=all","Communication","item_3","The executive team is communicative about issues of importance.",4.18518518518519,81,19,0,1,-7
"department=business_development|status=full_time|location=all","Communication","item_4","I am content with the way my leader communicates information to me.",4.77777777777778,100,0,0,23,22
"department=business_development|status=full_time|location=all","Communication","item_5","I can speak openly with my leader.",4.59259259259259,100,0,0,10,16
"department=business_development|status=full_time|location=all","Communication","item_6","I can speak openly with colleagues.",4.55555555555556,92,4,4,10,13
"department=business_development|status=full_time|location=all","Learning & innovation","item_1","At this organization, time is made for reflection and exploration of new ideas.",3.81481481481481,66,30,4,-4,1
"department=business_development|status=full_time|location=all","Learning & innovation","item_2","We treat mistakes as an opportunity for growth.",4.22222222222222,81,15,4,7,3
"department=business_development|status=full_time|location=all","Learning & innovation","item_3","People here feel that they can share new or different perspectives.",4.18518518518519,78,22,0,5,-3
"department=business_development|status=full_time|location=all","Learning & innovation","item_4","We stay on top of new and important trends and technology.",4.25925925925926,85,15,0,9,-2
"department=business_development|status=full_time|location=all","Respect, care, and trust","item_1","Even when there is a disagreement, people still show respect for one another.",4.33333333333333,93,7,0,7,1
"department=business_development|status=full_time|location=all","Respect, care, and trust","item_2","There is a high level of respect within our culture.",4.2962962962963,92,4,4,-1,-6
"department=business_development|status=full_time|location=all","Respect, care, and trust","item_3","People at this organization value the relationships they have with one another.",4.2962962962963,81,19,0,3,5
"department=business_development|status=full_time|location=all","Respect, care, and trust","item_4","People at this organization embrace collaboration when appropriate.",4.25925925925926,81,15,4,2,16
"department=business_development|status=full_time|location=all","Respect, care, and trust","item_5","It is important to act ethically at this organization.",4.74074074074074,100,0,0,13,-8
"department=business_development|status=full_time|location=all","Respect, care, and trust","item_6","People at this organization trust one another.",4.25925925925926,85,15,0,9,19
"department=business_development|status=full_time|location=all","Respect, care, and trust","item_7","I feel a sense of belonging at our organization.",4.44444444444444,85,15,0,8,6
"department=business_development|status=full_time|location=all","Respect, care, and trust","item_8","People<U+2019>s differences are respected and appreciated at our organization.",4.55555555555556,96,4,0,14,-7
"department=business_development|status=full_time|location=all","Performance development","item_1","I am content with the quality of feedback I receive.",4.22222222222222,85,4,11,5,15
"department=business_development|status=full_time|location=all","Performance development","item_2","I receive feedback on a regular basis.",4.22222222222222,81,15,4,12,7
"department=business_development|status=full_time|location=all","Performance development","item_3","Performance is tracked and assessed fairly at this organization.",4,67,26,7,4,-1
"department=business_development|status=full_time|location=all","Performance development","item_4","Successes and/or achievements are celebrated at this organization.",4.22222222222222,82,11,7,8,3
"department=business_development|status=full_time|location=all","Performance development","item_5","I understand my total compensation package.",4.40740740740741,85,15,0,7,-9
"department=business_development|status=full_time|location=all","Performance development","item_6","I believe my compensation is linked to my performance.",4.25925925925926,85,15,0,11,2
"department=business_development|status=full_time|location=all","Performance development","item_7","At this organization, employees are given professional development opportunities.",4.44444444444444,89,11,0,10,3
"department=business_development|status=full_time|location=all","Safety","item_1","We have a strong safety culture at the organization.",4.55555555555556,93,7,0,-4,-11
"department=business_development|status=full_time|location=all","Safety","item_2","We always report safety incidents when we become aware of them.",4.52380952380952,86,14,0,0,-17
"department=business_development|status=full_time|location=all","Safety","item_3","I have the opportunity to voice my concerns regarding safety.",4.59090909090909,86,14,0,3,-10
"department=business_development|status=full_time|location=all","Safety","item_4","We have the right safety systems and programs to create a safe and healthy work environment.",4.54166666666667,96,0,4,4,1
"department=business_development|status=full_time|location=all","Safety","item_5","I feel empowered and engaged to improve safety at the organization.",4.45833333333333,88,12,0,2,-10
"department=business_development|status=full_time|location=all","Safety","item_6","I am clear on safety expectations within my role.",4.5,88,12,0,2,-8
"department=business_development|status=full_time|location=all","Safety","item_7","I have adequate safety-related training for my position.",4.625,100,0,0,7,7
"department=capital_programs|status=full_time|location=all","Purpose","item_1","Our organization creates value in the community in which we operate.",4.45454545454545,92,7,1,-5,6
"department=capital_programs|status=full_time|location=all","Purpose","item_2","Our organization builds and maintains quality relationships with all stakeholders.",4.2625,89,10,1,-11,1
"department=capital_programs|status=full_time|location=all","Purpose","item_3","Our organization's strategic objectives make me feel that my work is meaningful.",4.09090909090909,82,15,3,-10,6
"department=capital_programs|status=full_time|location=all","Purpose","item_4","I am proud to work for this organization.",4.40909090909091,90,8,2,-10,2
"department=capital_programs|status=full_time|location=all","Purpose","item_5","It is clear to me how my work connects to our broader organizational purpose.",4.16279069767442,85,12,3,-11,-4
"department=capital_programs|status=full_time|location=all","Purpose","item_6","Our organization<U+2019>s purpose statement motivates me.",3.85714285714286,69,25,6,-12,4
"department=capital_programs|status=full_time|location=all","Purpose","item_7","People at this organization like one another.",4.06024096385542,75,23,2,-6,4
"department=capital_programs|status=full_time|location=all","Purpose","item_8","I believe my workplace is safe.",4.42857142857143,94,6,0,-11,1
"department=capital_programs|status=full_time|location=all","Strategy","item_1","I know and understand our organization's strategy.",3.92682926829268,80,16,4,-17,-3
"department=capital_programs|status=full_time|location=all","Strategy","item_2","It is clear to me how my work integrates into our overall strategy.",4.02380952380952,80,18,2,-12,-2
"department=capital_programs|status=full_time|location=all","Strategy","item_3","People here have clarity on which decisions fall within their responsibility.",4.01162790697674,80,15,5,4,4
"department=capital_programs|status=full_time|location=all","Strategy","item_4","People feel trusted and empowered to make decisions that are within their authority.",4.19767441860465,85,13,2,8,7
"department=capital_programs|status=full_time|location=all","Strategy","item_5","Our organization's progress toward strategic objectives is tracked and communicated widely.",3.87951807228916,71,23,6,-13,-3
"department=capital_programs|status=full_time|location=all","Strategy","item_6","People are held accountable to their role in achieving organizational goals.",3.70588235294118,68,20,12,-7,1
"department=capital_programs|status=full_time|location=all","Strategy","item_7","My leader is effective at setting expectations and holding the team accountable.",4.15294117647059,80,16,4,-2,11
"department=capital_programs|status=full_time|location=all","Strategy","item_8","The executive team clarifies priorities and regularly reinforces what is important.",4.01176470588235,76,22,2,-9,7
"department=capital_programs|status=full_time|location=all","Leadership","item_1","Leaders are nimble in responding to changes in our market and environment.",4.08433734939759,85,13,2,-6,9
"department=capital_programs|status=full_time|location=all","Leadership","item_2","My leader acknowledges my individual needs and encourages my individual development.",4.24705882352941,87,9,4,-2,6
"department=capital_programs|status=full_time|location=all","Leadership","item_3","My leader articulates a compelling vision for the future of our group/unit.",4.16470588235294,84,12,4,0,6
"department=capital_programs|status=full_time|location=all","Leadership","item_4","My leader instills pride and confidence in our group/unit.",4.28571428571429,85,10,5,-1,10
"department=capital_programs|status=full_time|location=all","Leadership","item_5","I am confident in our organization's executive team.",4.10588235294118,78,22,0,-11,5
"department=capital_programs|status=full_time|location=all","Leadership","item_6","Our executive team treats all employees with respect.",4.23529411764706,82,18,0,-13,3
"department=capital_programs|status=full_time|location=all","Leadership","item_7","Leaders are always looking for new ways to improve organizational practices and processes.",3.91566265060241,75,19,6,-8,4
"department=capital_programs|status=full_time|location=all","Leadership","item_8","My leader communicates and shows their commitment to creating a safe and healthy work environment.",4.42857142857143,94,5,1,-5,0
"department=capital_programs|status=full_time|location=all","Communication","item_1","Information is readily shared amongst employees in this organization.",3.80232558139535,72,19,9,-7,-1
"department=capital_programs|status=full_time|location=all","Communication","item_2","I am content with the way information is communicated between my group/unit and other areas of the organization.",3.72093023255814,63,29,8,-8,-2
"department=capital_programs|status=full_time|location=all","Communication","item_3","The executive team is communicative about issues of importance.",3.91860465116279,67,28,5,-12,0
"department=capital_programs|status=full_time|location=all","Communication","item_4","I am content with the way my leader communicates information to me.",4.12790697674419,83,14,3,-5,6
"department=capital_programs|status=full_time|location=all","Communication","item_5","I can speak openly with my leader.",4.43023255813953,90,8,2,2,6
"department=capital_programs|status=full_time|location=all","Communication","item_6","I can speak openly with colleagues.",4.44186046511628,91,9,0,4,3
"department=capital_programs|status=full_time|location=all","Learning & innovation","item_1","At this organization, time is made for reflection and exploration of new ideas.",3.92682926829268,73,23,4,1,-5
"department=capital_programs|status=full_time|location=all","Learning & innovation","item_2","We treat mistakes as an opportunity for growth.",4.01190476190476,76,18,6,-4,6
"department=capital_programs|status=full_time|location=all","Learning & innovation","item_3","People here feel that they can share new or different perspectives.",4.01190476190476,75,23,2,-4,-2
"department=capital_programs|status=full_time|location=all","Learning & innovation","item_4","We stay on top of new and important trends and technology.",3.91358024691358,73,21,6,-7,-3
"department=capital_programs|status=full_time|location=all","Respect, care, and trust","item_1","Even when there is a disagreement, people still show respect for one another.",4,76,20,4,-10,-2
"department=capital_programs|status=full_time|location=all","Respect, care, and trust","item_2","There is a high level of respect within our culture.",4.2289156626506,80,18,2,-4,7
"department=capital_programs|status=full_time|location=all","Respect, care, and trust","item_3","People at this organization value the relationships they have with one another.",4.1566265060241,83,17,0,-4,4
"department=capital_programs|status=full_time|location=all","Respect, care, and trust","item_4","People at this organization embrace collaboration when appropriate.",4.06024096385542,84,14,2,-9,-4
"department=capital_programs|status=full_time|location=all","Respect, care, and trust","item_5","It is important to act ethically at this organization.",4.26190476190476,85,15,0,-16,-3
"department=capital_programs|status=full_time|location=all","Respect, care, and trust","item_6","People at this organization trust one another.",3.96428571428571,74,21,5,-5,-1
"department=capital_programs|status=full_time|location=all","Respect, care, and trust","item_7","I feel a sense of belonging at our organization.",4.25,86,8,6,-1,1
"department=capital_programs|status=full_time|location=all","Respect, care, and trust","item_8","People<U+2019>s differences are respected and appreciated at our organization.",4.24096385542169,87,11,2,-2,9
"department=capital_programs|status=full_time|location=all","Performance development","item_1","I am content with the quality of feedback I receive.",4.0952380952381,79,19,2,-1,11
"department=capital_programs|status=full_time|location=all","Performance development","item_2","I receive feedback on a regular basis.",3.80722891566265,71,17,12,-5,8
"department=capital_programs|status=full_time|location=all","Performance development","item_3","Performance is tracked and assessed fairly at this organization.",3.73809523809524,66,24,10,-7,11
"department=capital_programs|status=full_time|location=all","Performance development","item_4","Successes and/or achievements are celebrated at this organization.",3.71428571428571,62,26,12,-14,4
"department=capital_programs|status=full_time|location=all","Performance development","item_5","I understand my total compensation package.",4,75,18,7,-12,6
"department=capital_programs|status=full_time|location=all","Performance development","item_6","I believe my compensation is linked to my performance.",3.67469879518072,62,25,13,-13,1
"department=capital_programs|status=full_time|location=all","Performance development","item_7","At this organization, employees are given professional development opportunities.",3.90361445783133,70,24,6,-15,4
"department=capital_programs|status=full_time|location=all","Safety","item_1","We have a strong safety culture at the organization.",4.44047619047619,87,13,0,-11,-2
"department=capital_programs|status=full_time|location=all","Safety","item_2","We always report safety incidents when we become aware of them.",4.4047619047619,90,10,0,-7,1
"department=capital_programs|status=full_time|location=all","Safety","item_3","I have the opportunity to voice my concerns regarding safety.",4.42857142857143,89,11,0,-8,-3
"department=capital_programs|status=full_time|location=all","Safety","item_4","We have the right safety systems and programs to create a safe and healthy work environment.",4.3855421686747,93,7,0,-5,4
"department=capital_programs|status=full_time|location=all","Safety","item_5","I feel empowered and engaged to improve safety at the organization.",4.28571428571429,85,14,1,-7,3
"department=capital_programs|status=full_time|location=all","Safety","item_6","I am clear on safety expectations within my role.",4.36904761904762,90,10,0,-6,5
"department=capital_programs|status=full_time|location=all","Safety","item_7","I have adequate safety-related training for my position.",4.38095238095238,90,10,0,-8,1
"department=completions_strategy|status=full_time|location=all","Purpose","item_1","Our organization creates value in the community in which we operate.",4.7948717948718,100,0,0,15,8
"department=completions_strategy|status=full_time|location=all","Purpose","item_2","Our organization builds and maintains quality relationships with all stakeholders.",4.71794871794872,100,0,0,15,5
"department=completions_strategy|status=full_time|location=all","Purpose","item_3","Our organization's strategic objectives make me feel that my work is meaningful.",4.46153846153846,87,13,0,9,-3
"department=completions_strategy|status=full_time|location=all","Purpose","item_4","I am proud to work for this organization.",4.64102564102564,92,5,3,4,-3
"department=completions_strategy|status=full_time|location=all","Purpose","item_5","It is clear to me how my work connects to our broader organizational purpose.",4.61538461538461,95,5,0,13,-1
"department=completions_strategy|status=full_time|location=all","Purpose","item_6","Our organization<U+2019>s purpose statement motivates me.",4.43589743589744,89,8,3,15,4
"department=completions_strategy|status=full_time|location=all","Purpose","item_7","People at this organization like one another.",4.36111111111111,83,17,0,10,4
"department=completions_strategy|status=full_time|location=all","Purpose","item_8","I believe my workplace is safe.",4.66666666666667,100,0,0,6,-3
"department=completions_strategy|status=full_time|location=all","Strategy","item_1","I know and understand our organization's strategy.",4.54285714285714,91,9,0,14,-6
"department=completions_strategy|status=full_time|location=all","Strategy","item_2","It is clear to me how my work integrates into our overall strategy.",4.51428571428571,91,3,6,14,8
"department=completions_strategy|status=full_time|location=all","Strategy","item_3","People here have clarity on which decisions fall within their responsibility.",4.27777777777778,84,8,8,15,-4
"department=completions_strategy|status=full_time|location=all","Strategy","item_4","People feel trusted and empowered to make decisions that are within their authority.",4.30555555555556,83,14,3,12,1
"department=completions_strategy|status=full_time|location=all","Strategy","item_5","Our organization's progress toward strategic objectives is tracked and communicated widely.",4.41666666666667,94,6,0,13,0
"department=completions_strategy|status=full_time|location=all","Strategy","item_6","People are held accountable to their role in achieving organizational goals.",4.02777777777778,78,14,8,6,-10
"department=completions_strategy|status=full_time|location=all","Strategy","item_7","My leader is effective at setting expectations and holding the team accountable.",4.08571428571429,77,14,9,-5,-4
"department=completions_strategy|status=full_time|location=all","Strategy","item_8","The executive team clarifies priorities and regularly reinforces what is important.",4.58333333333333,94,6,0,20,5
"department=completions_strategy|status=full_time|location=all","Leadership","item_1","Leaders are nimble in responding to changes in our market and environment.",4.55882352941176,97,3,0,18,6
"department=completions_strategy|status=full_time|location=all","Leadership","item_2","My leader acknowledges my individual needs and encourages my individual development.",4.31428571428571,82,9,9,1,2
"department=completions_strategy|status=full_time|location=all","Leadership","item_3","My leader articulates a compelling vision for the future of our group/unit.",4.27272727272727,79,15,6,4,4
"department=completions_strategy|status=full_time|location=all","Leadership","item_4","My leader instills pride and confidence in our group/unit.",4.51428571428571,88,9,3,9,4
"department=completions_strategy|status=full_time|location=all","Leadership","item_5","I am confident in our organization's executive team.",4.57142857142857,97,0,3,13,3
"department=completions_strategy|status=full_time|location=all","Leadership","item_6","Our executive team treats all employees with respect.",4.66666666666667,94,6,0,11,2
"department=completions_strategy|status=full_time|location=all","Leadership","item_7","Leaders are always looking for new ways to improve organizational practices and processes.",4.47058823529412,94,6,0,18,6
"department=completions_strategy|status=full_time|location=all","Leadership","item_8","My leader communicates and shows their commitment to creating a safe and healthy work environment.",4.4,90,7,3,-7,-3
"department=completions_strategy|status=full_time|location=all","Communication","item_1","Information is readily shared amongst employees in this organization.",4.41666666666667,86,14,0,20,3
"department=completions_strategy|status=full_time|location=all","Communication","item_2","I am content with the way information is communicated between my group/unit and other areas of the organization.",4.25,84,8,8,14,1
"department=completions_strategy|status=full_time|location=all","Communication","item_3","The executive team is communicative about issues of importance.",4.52777777777778,94,6,0,18,0
"department=completions_strategy|status=full_time|location=all","Communication","item_4","I am content with the way my leader communicates information to me.",4.44444444444444,91,6,3,9,0
"department=completions_strategy|status=full_time|location=all","Communication","item_5","I can speak openly with my leader.",4.41666666666667,86,8,6,2,7
"department=completions_strategy|status=full_time|location=all","Communication","item_6","I can speak openly with colleagues.",4.36111111111111,80,17,3,1,-2
"department=completions_strategy|status=full_time|location=all","Learning & innovation","item_1","At this organization, time is made for reflection and exploration of new ideas.",3.90909090909091,70,18,12,0,-14
